class,precision,recall,f1_score,accuracy
2000,0.0,0.0,0.0,   0.17
2200,0.0,0.0,0.0,   0.17
2400,0.17,1.0,0.29,   0.17
2600,0.0,0.0,0.0,   0.17
2800,0.0,0.0,0.0,   0.17
