class,precision,recall,f1_score,accuracy
2000,0.79,0.55,0.65,   0.52
2100,0.86,0.95,0.9,   0.52
2200,0.22,0.2,0.21,   0.52
2300,0.68,0.85,0.76,   0.52
2400,0.25,0.15,0.19,   0.52
2500,0.24,0.25,0.24,   0.52
2600,0.8,0.8,0.8,   0.52
2700,0.46,0.6,0.52,   0.52
2800,0.41,0.35,0.38,   0.52
2900,0.43,0.5,0.47,   0.52
3000,0.5,0.55,0.52,   0.52
