class,precision,recall,f1_score,accuracy
2000,0.74,1.0,0.85,   0.59
2100,1.0,0.9,0.95,   0.59
2200,0.18,0.1,0.13,   0.59
2300,0.88,0.7,0.78,   0.59
2400,0.37,0.5,0.43,   0.59
2500,0.0,0.0,0.0,   0.59
2600,0.79,0.95,0.86,   0.59
2700,0.47,0.7,0.56,   0.59
2800,0.54,0.7,0.61,   0.59
2900,0.4,0.2,0.27,   0.59
3000,0.5,0.75,0.6,   0.59
