class,precision,recall,f1_score,accuracy
2000,0.0,0.0,0.0,   0.14
2200,0.0,0.0,0.0,   0.14
2400,0.0,0.0,0.0,   0.14
2600,0.0,0.0,0.0,   0.14
2800,0.15,0.85,0.25,   0.14
3000,0.0,0.0,0.0,   0.14
