# 2200

[1252.38, 1265.00, 1290.51, 1304.11, 1266.54, 1266.34, 1261.33, 1272.49, 1261.50, 1259.45, 1286.33, 1266.63, 1258.05, 1266.14, 1260.43, 1285.85, 1268.23, 1263.61, 1271.55, 1288.88, 1272.76, 1257.38, 1255.09, 1276.85, 1275.02, 1268.34, 1279.49, 1254.81, 1259.49, 1269.77, 1274.98, 1286.37, ],
[1305.87, 1291.53, 1271.16, 1270.99, 1270.19, 1250.19, 1291.38, 1262.66, 1267.43, 1284.15, 1293.28, 1272.34, 1258.06, 1262.63, 1270.74, 1278.76, 1256.80, 1263.12, 1250.01, 1257.18, 1262.14, 1256.94, 1249.45, 1265.77, 1255.85, 1277.04, 1267.81, 1274.87, 1254.88, 1258.56, 1262.20, 1277.28, ],
[1278.60, 1282.06, 1288.40, 1335.08, 1430.19, 1257.73, 1377.39, 1255.63, 1266.16, 1271.43, 1255.16, 1251.46, 1378.13, 1385.92, 1272.63, 1259.33, 1289.07, 1261.69, 1251.00, 1247.33, 1282.06, 1284.80, 1321.46, 1305.54, 1281.35, 1267.48, 1273.51, 1364.11, 1258.75, 1366.81, 1273.53, 1296.39, ],
[1252.44, 1259.23, 1252.29, 1274.21, 1254.80, 1256.31, 1255.29, 1262.54, 1272.69, 1299.10, 1256.29, 1273.45, 1250.00, 1289.07, 1338.34, 1313.38, 1261.07, 1333.53, 1266.24, 1255.91, 1299.47, 1252.76, 1268.12, 1328.63, 1263.61, 1249.17, 1263.34, 1271.48, 1265.41, 1258.26, 1256.87, 1276.00, ],
[1249.55, 1255.29, 1255.64, 1254.75, 1256.18, 1259.09, 1258.16, 1253.93, 1248.69, 1266.58, 1264.20, 1278.26, 1258.67, 1258.91, 1258.80, 1267.77, 1280.58, 1296.34, 1251.35, 1254.58, 1247.79, 1260.91, 1262.54, 1261.74, 1248.44, 1261.81, 1254.32, 1270.69, 1254.36, 1263.68, 1262.93, 1291.55, ],
[1255.93, 1261.02, 1262.36, 1254.01, 1246.30, 1253.49, 1258.99, 1265.40, 1253.30, 1265.42, 1249.90, 1260.83, 1274.36, 1262.02, 1249.52, 1258.86, 1249.67, 1278.33, 1244.84, 1262.14, 1250.70, 1281.34, 1278.79, 1259.82, 1250.75, 1257.77, 1251.62, 1255.90, 1284.95, 1256.50, 1255.98, 1264.41, ],
[1392.71, 1300.01, 1333.66, 1271.07, 1276.28, 1255.45, 1259.65, 1259.97, 1288.43, 1275.36, 1261.61, 1277.29, 1260.23, 1315.31, 1258.96, 1274.87, 1266.96, 1264.43, 1266.23, 1303.49, 1261.65, 1253.90, 1260.39, 1261.70, 1262.62, 1297.13, 1260.16, 1267.97, 1260.81, 1263.56, 1348.83, 1260.93, ],
[1271.65, 1279.21, 1305.64, 1288.10, 1267.12, 1252.59, 1270.75, 1299.55, 1256.21, 1255.58, 1278.65, 1258.21, 1261.43, 1259.30, 1261.86, 1258.59, 1271.24, 1274.77, 1261.40, 1261.06, 1298.70, 1259.62, 1265.87, 1256.12, 1267.09, 1256.69, 1261.53, 1261.73, 1259.95, 1288.26, 1263.55, 1253.16, ],
[1251.72, 1268.57, 1263.11, 1263.55, 1294.83, 1266.91, 1257.54, 1256.88, 1257.59, 1269.95, 1255.68, 1258.80, 1265.38, 1262.72, 1247.93, 1252.47, 1256.58, 1278.41, 1267.94, 1255.10, 1290.54, 1274.35, 1259.30, 1271.94, 1288.10, 1261.89, 1284.70, 1257.53, 1282.46, 1258.68, 1256.88, 1272.79, ],
[1271.78, 1258.18, 1258.15, 1266.44, 1274.48, 1267.63, 1258.64, 1254.50, 1253.95, 1263.78, 1260.96, 1260.35, 1260.42, 1259.91, 1248.14, 1272.55, 1263.68, 1260.99, 1258.00, 1303.06, 1256.28, 1261.73, 1273.83, 1258.68, 1283.11, 1266.06, 1257.33, 1254.23, 1257.61, 1255.11, 1252.23, 1264.59, ],
[1258.87, 1262.60, 1254.26, 1252.39, 1294.71, 1249.78, 1255.30, 1255.99, 1266.78, 1277.31, 1257.14, 1309.15, 1310.93, 1288.13, 1263.39, 1266.35, 1259.59, 1298.86, 1276.12, 1289.18, 1283.54, 1309.59, 1263.08, 1252.15, 1259.70, 1264.34, 1265.85, 1271.46, 1310.31, 1309.55, 1251.65, 1282.72, ],
[1297.03, 1289.45, 1338.39, 1284.50, 1267.63, 1246.63, 1270.85, 1269.80, 1291.64, 1281.74, 1264.54, 1276.21, 1257.70, 1255.84, 1258.50, 1306.97, 1323.90, 1272.03, 1260.23, 1264.76, 1268.98, 1274.52, 1256.48, 1251.12, 1258.41, 1250.10, 1257.37, 1250.24, 1263.83, 1246.74, 1247.73, 1256.82, ],
[1248.28, 1261.17, 1265.85, 1281.23, 1253.42, 1275.24, 1276.80, 1271.66, 1253.53, 1264.05, 1258.50, 1262.78, 1272.96, 1259.49, 1257.99, 1281.86, 1295.52, 1272.27, 1279.51, 1262.16, 1306.31, 1279.63, 1270.23, 1261.01, 1266.94, 1260.56, 1281.88, 1317.88, 1262.47, 1273.73, 1276.84, 1265.92, ],
[1254.85, 1272.30, 1253.29, 1272.24, 1266.76, 1261.12, 1264.12, 1278.39, 1262.93, 1273.01, 1303.62, 1274.05, 1300.59, 1265.14, 1256.05, 1282.61, 1272.87, 1355.59, 1272.15, 1270.05, 1266.20, 1266.35, 1332.36, 1290.15, 1271.38, 1267.81, 1276.96, 1270.96, 1273.16, 1328.51, 1300.60, 1262.29, ],
[1259.52, 1260.39, 1259.04, 1268.10, 1268.52, 1276.16, 1281.95, 1259.60, 1256.21, 1260.36, 1254.51, 1257.37, 1275.58, 1254.47, 1261.86, 1252.63, 1275.22, 1298.14, 1259.30, 1305.31, 1271.28, 1271.55, 1321.77, 1253.84, 1268.64, 1260.63, 1258.12, 1258.13, 1260.92, 1252.15, 1257.10, 1269.87, ],
[1349.66, 1277.73, 1315.44, 1274.35, 1288.69, 1270.56, 1294.00, 1356.29, 1338.62, 1322.71, 1340.12, 1305.03, 1306.10, 1312.34, 1276.46, 1254.75, 1289.86, 1261.64, 1288.03, 1255.91, 1264.14, 1262.15, 1293.66, 1275.32, 1270.40, 1303.77, 1369.57, 1293.98, 1338.47, 1257.17, 1269.39, 1277.84, ],
[1276.69, 1295.56, 1268.68, 1296.32, 1283.10, 1275.14, 1258.66, 1266.93, 1333.55, 1283.66, 1285.97, 1276.04, 1261.13, 1260.21, 1254.30, 1282.22, 1269.86, 1273.27, 1260.28, 1286.70, 1303.63, 1269.19, 1267.49, 1269.70, 1289.82, 1257.14, 1271.45, 1277.58, 1255.47, 1264.54, 1260.08, 1271.78, ],
[1278.73, 1275.24, 1265.51, 1267.68, 1261.42, 1275.07, 1261.80, 1299.55, 1280.07, 1309.66, 1303.16, 1286.68, 1273.02, 1291.27, 1255.23, 1320.81, 1260.00, 1288.73, 1308.31, 1282.35, 1267.82, 1268.63, 1339.24, 1288.71, 1276.00, 1291.52, 1259.02, 1291.08, 1266.51, 1307.69, 1268.78, 1347.11, ],
[1275.40, 1267.78, 1259.16, 1274.98, 1277.85, 1276.06, 1286.55, 1259.71, 1300.35, 1249.64, 1272.84, 1256.62, 1273.54, 1256.09, 1290.70, 1253.04, 1263.63, 1269.65, 1262.64, 1264.80, 1268.63, 1272.66, 1263.85, 1257.40, 1275.67, 1255.43, 1263.96, 1254.72, 1259.77, 1274.49, 1276.77, 1259.60, ],
[1260.87, 1270.08, 1273.54, 1262.56, 1261.07, 1262.36, 1271.16, 1257.37, 1264.86, 1267.76, 1268.64, 1265.56, 1263.24, 1273.41, 1275.51, 1267.90, 1273.34, 1288.06, 1302.21, 1260.05, 1274.33, 1263.03, 1299.87, 1307.32, 1293.82, 1265.18, 1324.00, 1290.94, 1332.11, 1273.57, 1355.90, 1320.62, ],
[1263.18, 1277.69, 1259.34, 1270.12, 1262.95, 1268.07, 1262.65, 1271.47, 1276.13, 1272.94, 1283.83, 1299.86, 1278.03, 1271.77, 1279.81, 1287.03, 1284.52, 1296.67, 1282.74, 1275.44, 1267.82, 1304.17, 1279.67, 1285.95, 1268.46, 1278.56, 1269.64, 1274.95, 1269.17, 1269.29, 1302.85, 1265.12, ],
[1261.17, 1265.72, 1269.28, 1269.35, 1257.56, 1275.82, 1281.71, 1265.91, 1262.48, 1278.92, 1269.54, 1267.02, 1264.72, 1267.21, 1262.96, 1266.29, 1263.03, 1268.73, 1258.77, 1265.21, 1260.08, 1265.94, 1268.73, 1268.53, 1260.94, 1267.26, 1264.92, 1272.88, 1262.55, 1267.05, 1264.70, 1267.44, ],
[1268.49, 1259.66, 1289.66, 1263.86, 1270.79, 1270.15, 1263.38, 1306.96, 1297.42, 1318.32, 1263.92, 1258.57, 1272.16, 1282.27, 1265.29, 1256.05, 1260.29, 1258.44, 1267.54, 1261.96, 1273.95, 1253.79, 1265.68, 1259.95, 1324.99, 1368.65, 1266.69, 1263.26, 1302.44, 1355.76, 1278.13, 1282.58, ],
[1294.43, 1273.68, 1282.15, 1270.78, 1261.19, 1267.48, 1267.39, 1265.74, 1279.27, 1263.26, 1275.76, 1254.46, 1260.63, 1258.35, 1261.63, 1255.77, 1264.88, 1270.24, 1272.25, 1263.01, 1285.75, 1266.93, 1285.66, 1258.76, 1281.71, 1255.26, 1272.45, 1253.69, 1259.19, 1262.15, 1280.00, 1262.94, ],
[1254.23, 1264.82, 1258.36, 1275.28, 1259.40, 1271.35, 1262.22, 1265.58, 1255.50, 1257.55, 1264.07, 1274.68, 1258.30, 1262.93, 1257.36, 1278.10, 1262.74, 1265.51, 1265.30, 1263.29, 1264.04, 1288.36, 1274.12, 1275.33, 1258.09, 1261.62, 1256.01, 1281.04, 1259.57, 1263.83, 1259.42, 1270.36, ],
